id,text,intent_type,urgency,help_type,user_role,expected_match
need_839,4个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_840,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_841,10个月的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_842,3岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_843,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_844,新生儿的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_845,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_846,2岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_847,6个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_848,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_849,10个月的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_850,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_851,2个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_852,1岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_853,2岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_854,2个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_855,8个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_856,3岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_857,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_858,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_859,2个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_860,2个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_861,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_862,新生儿的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_863,4个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_864,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_865,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_866,新生儿的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_867,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_868,2岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_869,1岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_870,6个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_871,6个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_872,2岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_873,4个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_874,3岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_875,4个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_876,8个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_877,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_878,10个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_879,2个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_880,1岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_881,新生儿的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_882,4个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_883,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_884,10个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_885,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_886,5岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_887,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_888,2个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_889,8个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_890,6个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_891,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_892,8个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_893,4个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_894,10个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_895,新生儿的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_896,8个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_897,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_898,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_899,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_900,10个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_901,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_902,6个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_903,1岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_904,6个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_905,6个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_906,6个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_907,5岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_908,3岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_909,6个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_910,8个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_911,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_912,1岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_913,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_914,2个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_915,新生儿的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_916,10个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_917,3岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_918,4个月的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_919,新生儿的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_920,10个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_921,1岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_922,2岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_923,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_924,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_925,10个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_926,3岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_927,5岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_928,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_929,2个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_930,10个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_931,5岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_932,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_933,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_934,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_935,3岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_936,新生儿的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_937,10个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_938,新生儿的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_939,10个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_940,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_941,3岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_942,新生儿的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_943,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_944,8个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_945,2岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_946,4个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_947,10个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_948,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_949,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_950,2个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_951,6个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_952,3岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_953,4个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_954,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_955,4个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_956,6个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_957,8个月的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_958,2个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_959,8个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_960,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_961,1岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_962,1岁的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_963,3岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_964,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_965,新生儿的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_966,10个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_967,8个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_968,10个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_969,3岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_970,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_971,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_972,2岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_973,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_974,8个月的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_975,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_976,5岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_977,2个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_978,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_979,5岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_980,2岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_981,6个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_982,4个月的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_983,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_984,2岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_985,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_986,5岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_987,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_988,10个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_989,1岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_990,8个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_991,1岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_992,10个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_993,4个月的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_994,8个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_995,新生儿的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_996,3岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_997,4个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_998,2岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_999,4个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_1000,10个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
