id,text,category,subcategory,safety_score,feasibility_score,utility_score,risk_level,tags,dialect
exp_p376,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,97,78,94,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p377,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,94,79,97,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话+动作
exp_p378,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,100,77,91,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",川渝
exp_p379,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,97,99,93,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p380,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,96,82,89,safe,"['疫苗', '观察', '不良反应', '就医']",川渝
exp_p381,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,94,77,93,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p382,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,100,91,94,safe,"['发热护理', '就医', '安全用药', '60月']",普通话+动作
exp_p383,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,98,89,92,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p384,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,97,86,93,safe,"['腹泻', '补液', '脱水', '就医']",川渝
exp_p385,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,98,84,86,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p386,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,97,82,89,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p387,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,92,82,93,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p388,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,93,89,89,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p389,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,92,77,95,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p390,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,知识启蒙,98,86,97,safe,"['发育', '互动', '习惯', '48月']",普通话
exp_p391,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,91,91,92,safe,"['喂养', '4月', '辅食', '营养']",普通话
exp_p392,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,99,82,98,safe,"['发热护理', '就医', '安全用药', '4月']",普通话
exp_p393,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,98,90,94,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p394,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,97,84,93,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p395,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,94,95,96,safe,"['睡眠', '12月', '作息', '安全']",普通话
exp_p396,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,99,83,91,safe,"['喂养', '12月', '辅食', '营养']",普通话+动作
exp_p397,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,92,93,97,safe,"['喂养', '18月', '辅食', '营养']",川渝
exp_p398,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,94,94,88,safe,"['睡眠', '12月', '作息', '安全']",普通话+动作
exp_p399,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,知识启蒙,95,91,92,safe,"['发育', '互动', '习惯', '0月']",普通话
exp_p400,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,100,86,96,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p401,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,95,83,93,safe,"['腹泻', '补液', '脱水', '就医']",川渝
exp_p402,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,100,86,99,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p403,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,96,84,86,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p404,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,99,89,89,safe,"['腹泻', '补液', '脱水', '就医']",川渝
exp_p405,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,98,96,98,safe,"['睡眠', '12月', '作息', '安全']",普通话+动作
exp_p406,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,100,88,99,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p407,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,98,85,92,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p408,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,行为培养,95,86,95,safe,"['发育', '互动', '习惯', '0月']",普通话
exp_p409,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,99,85,98,safe,"['睡眠', '0月', '作息', '安全']",普通话
exp_p410,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,100,82,94,safe,"['腹泻', '补液', '脱水', '就医']",川渝
exp_p411,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,98,78,94,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",川渝
exp_p412,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,97,88,95,safe,"['睡眠', '24月', '作息', '安全']",普通话
exp_p413,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,100,82,94,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p414,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,99,91,92,safe,"['发热护理', '就医', '安全用药', '8月']",普通话
exp_p415,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,95,87,95,safe,"['发热护理', '就医', '安全用药', '18月']",普通话+动作
exp_p416,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,97,80,98,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p417,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,95,85,92,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p418,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,99,89,86,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p419,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,100,95,93,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p420,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,94,80,100,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p421,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,99,86,98,safe,"['喂养', '10月', '辅食', '营养']",普通话
exp_p422,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,95,88,85,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p423,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,100,87,91,safe,"['疫苗', '观察', '不良反应', '就医']",普通话+动作
exp_p424,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,92,86,91,safe,"['喂养', '6月', '辅食', '营养']",川渝
exp_p425,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,97,87,91,safe,"['睡眠', '24月', '作息', '安全']",普通话+动作
exp_p426,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,95,80,89,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p427,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,97,78,91,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p428,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,96,88,94,safe,"['疫苗', '观察', '不良反应', '就医']",普通话+动作
exp_p429,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,100,95,94,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p430,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,98,89,93,safe,"['发热护理', '就医', '安全用药', '2月']",普通话
exp_p431,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,知识启蒙,93,94,92,safe,"['发育', '互动', '习惯', '24月']",川渝
exp_p432,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,96,92,95,safe,"['发热护理', '就医', '安全用药', '36月']",川渝
exp_p433,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,98,90,93,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p434,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,99,90,88,safe,"['睡眠', '5月', '作息', '安全']",普通话+动作
exp_p435,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,96,79,93,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p436,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,93,95,92,safe,"['睡眠', '60月', '作息', '安全']",普通话
exp_p437,3个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,94,92,94,safe,"['喂养', '3月', '辅食', '营养']",川渝
exp_p438,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,96,90,90,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p439,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,94,94,97,safe,"['睡眠', '60月', '作息', '安全']",川渝
exp_p440,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,98,83,98,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p441,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,91,86,92,safe,"['喂养', '8月', '辅食', '营养']",普通话
exp_p442,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,100,88,95,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p443,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,知识启蒙,99,82,94,safe,"['发育', '互动', '习惯', '48月']",普通话
exp_p444,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,96,89,85,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p445,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,99,89,93,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话+动作
exp_p446,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,98,93,90,safe,"['喂养', '36月', '辅食', '营养']",普通话+动作
exp_p447,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,99,80,92,safe,"['发热护理', '就医', '安全用药', '4月']",普通话
exp_p448,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,91,87,97,safe,"['喂养', '5月', '辅食', '营养']",川渝
exp_p449,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,98,95,91,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p450,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,行为培养,95,83,88,safe,"['发育', '互动', '习惯', '6月']",普通话
