id,text,category,subcategory,safety_score,feasibility_score,utility_score,risk_level,tags,dialect
exp_p758,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,94,89,89,safe,"['发热护理', '就医', '安全用药', '1月']",普通话
exp_p759,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,95,91,96,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p760,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,98,83,95,safe,"['发热护理', '就医', '安全用药', '6月']",普通话
exp_p761,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,93,87,88,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p762,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,95,83,97,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p763,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,96,87,96,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p764,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,98,91,98,safe,"['喂养', '8月', '辅食', '营养']",川渝
exp_p765,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,100,86,92,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p766,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,93,78,91,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p767,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,100,82,90,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p768,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,100,84,94,safe,"['发热护理', '就医', '安全用药', '2月']",川渝
exp_p769,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,92,84,97,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话+动作
exp_p770,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,96,83,93,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p771,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,行为培养,93,85,87,safe,"['发育', '互动', '习惯', '36月']",川渝
exp_p772,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,94,81,87,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p773,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,98,86,96,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p774,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,98,82,94,safe,"['喂养', '6月', '辅食', '营养']",普通话
exp_p775,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,94,86,91,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p776,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,100,84,89,safe,"['疫苗', '观察', '不良反应', '就医']",普通话+动作
exp_p777,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,97,85,96,safe,"['喂养', '12月', '辅食', '营养']",普通话+动作
exp_p778,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,98,94,98,safe,"['喂养', '60月', '辅食', '营养']",普通话
exp_p779,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,99,85,93,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p780,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,行为培养,95,88,92,safe,"['发育', '互动', '习惯', '2月']",普通话
exp_p781,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,95,86,90,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p782,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,96,87,92,safe,"['睡眠', '48月', '作息', '安全']",普通话+动作
exp_p783,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,100,87,97,safe,"['发热护理', '就医', '安全用药', '60月']",普通话
exp_p784,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,100,88,99,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p785,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,92,96,88,safe,"['睡眠', '6月', '作息', '安全']",川渝
exp_p786,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,99,92,95,safe,"['发热护理', '就医', '安全用药', '1月']",普通话+动作
exp_p787,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,100,79,96,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p788,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,100,82,89,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p789,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,知识启蒙,97,88,93,safe,"['发育', '互动', '习惯', '2月']",普通话
exp_p790,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,98,88,98,safe,"['睡眠', '60月', '作息', '安全']",普通话
exp_p791,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,100,81,96,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p792,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,97,81,96,safe,"['发热护理', '就医', '安全用药', '8月']",普通话+动作
exp_p793,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,97,80,96,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p794,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,96,96,93,safe,"['睡眠', '60月', '作息', '安全']",普通话
exp_p795,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,96,88,96,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p796,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,98,87,93,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p797,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,100,85,100,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p798,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,99,92,90,safe,"['发热护理', '就医', '安全用药', '12月']",普通话
exp_p799,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,知识启蒙,98,93,87,safe,"['发育', '互动', '习惯', '6月']",普通话
exp_p800,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,94,97,87,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p801,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,99,89,94,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p802,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,98,83,91,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p803,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,行为培养,98,89,89,safe,"['发育', '互动', '习惯', '48月']",普通话+动作
exp_p804,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,99,88,86,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p805,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,97,78,88,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p806,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,92,98,89,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p807,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,95,92,94,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p808,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,行为培养,92,90,96,safe,"['发育', '互动', '习惯', '3月']",普通话
exp_p809,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,94,85,92,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p810,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,95,87,94,safe,"['腹泻', '补液', '脱水', '就医']",川渝
exp_p811,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,93,78,89,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p812,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,93,84,99,safe,"['发热护理', '就医', '安全用药', '60月']",川渝
exp_p813,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,100,98,92,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p814,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,100,83,99,safe,"['发热护理', '就医', '安全用药', '18月']",普通话
exp_p815,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,97,83,94,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p816,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,知识启蒙,96,88,95,safe,"['发育', '互动', '习惯', '3月']",普通话
exp_p817,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,知识启蒙,92,87,90,safe,"['发育', '互动', '习惯', '8月']",川渝
exp_p818,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,94,87,98,safe,"['睡眠', '4月', '作息', '安全']",川渝
exp_p819,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,99,89,97,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p820,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,93,83,89,safe,"['发热护理', '就医', '安全用药', '3月']",川渝
exp_p821,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,98,84,89,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p822,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,行为培养,99,87,96,safe,"['发育', '互动', '习惯', '2月']",普通话
exp_p823,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,98,87,97,safe,"['喂养', '1月', '辅食', '营养']",普通话
exp_p824,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,98,90,95,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p825,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,94,89,99,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p826,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,100,81,90,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p827,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,100,76,87,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p828,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,97,84,98,safe,"['睡眠', '12月', '作息', '安全']",普通话
exp_p829,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,96,91,90,safe,"['发热护理', '就医', '安全用药', '10月']",普通话
exp_p830,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,100,83,98,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p831,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,95,89,97,safe,"['发热护理', '就医', '安全用药', '18月']",川渝
exp_p832,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,97,87,94,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p833,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,知识启蒙,99,85,92,safe,"['发育', '互动', '习惯', '2月']",普通话
exp_p834,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,97,89,99,safe,"['疫苗', '观察', '不良反应', '就医']",普通话+动作
exp_p835,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,100,89,93,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p836,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,99,85,94,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p837,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,94,84,98,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p838,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,94,96,96,safe,"['睡眠', '24月', '作息', '安全']",川渝
exp_p839,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,92,80,92,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p840,12个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,94,87,94,safe,"['喂养', '12月', '辅食', '营养']",普通话+动作
exp_p841,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,96,77,87,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",川渝
exp_p842,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,94,93,89,safe,"['喂养', '8月', '辅食', '营养']",川渝
exp_p843,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,93,93,91,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p844,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,94,94,96,safe,"['睡眠', '8月', '作息', '安全']",普通话
exp_p845,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,99,77,97,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p846,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,94,90,94,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p847,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,98,87,91,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p848,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,96,84,93,safe,"['睡眠', '4月', '作息', '安全']",普通话+动作
exp_p849,4个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,97,86,96,safe,"['喂养', '4月', '辅食', '营养']",普通话
exp_p850,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,100,82,89,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p851,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,行为培养,96,86,88,safe,"['发育', '互动', '习惯', '2月']",川渝
exp_p852,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,96,89,100,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p853,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,94,87,92,safe,"['腹泻', '补液', '脱水', '就医']",川渝
exp_p854,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,知识启蒙,93,90,94,safe,"['发育', '互动', '习惯', '0月']",普通话
exp_p855,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,95,86,92,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p856,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,96,90,96,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p857,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,96,82,95,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p858,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,93,92,89,safe,"['发热护理', '就医', '安全用药', '36月']",川渝
exp_p859,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,96,93,93,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p860,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,100,90,91,safe,"['发热护理', '就医', '安全用药', '10月']",川渝
exp_p861,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,95,83,96,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p862,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,95,79,91,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p863,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,知识启蒙,91,89,88,safe,"['发育', '互动', '习惯', '48月']",普通话
exp_p864,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,97,85,86,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p865,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,93,96,89,safe,"['睡眠', '18月', '作息', '安全']",川渝
exp_p866,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,96,89,88,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p867,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,96,84,91,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p868,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,98,89,89,safe,"['发热护理', '就医', '安全用药', '36月']",川渝
exp_p869,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,92,89,85,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p870,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,96,92,94,safe,"['睡眠', '0月', '作息', '安全']",普通话
exp_p871,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,96,87,98,safe,"['发热护理', '就医', '安全用药', '60月']",普通话
exp_p872,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,97,79,98,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p873,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,97,82,92,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p874,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,99,84,97,safe,"['发热护理', '就医', '安全用药', '0月']",川渝
exp_p875,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,95,87,96,safe,"['睡眠', '1月', '作息', '安全']",川渝
exp_p876,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,92,95,92,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p877,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,94,84,95,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p878,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,98,89,93,safe,"['睡眠', '3月', '作息', '安全']",普通话
exp_p879,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,97,83,91,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p880,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,100,80,94,safe,"['疫苗', '观察', '不良反应', '就医']",普通话+动作
exp_p881,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,98,83,88,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p882,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,99,84,96,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p883,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,97,89,94,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p884,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,100,80,92,safe,"['发热护理', '就医', '安全用药', '1月']",普通话
exp_p885,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,97,80,91,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p886,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,96,89,93,safe,"['疫苗', '观察', '不良反应', '就医']",川渝
exp_p887,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,98,88,96,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p888,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,97,81,92,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p889,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,93,80,94,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p890,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,96,80,100,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p891,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,99,86,99,safe,"['喂养', '12月', '辅食', '营养']",川渝
exp_p892,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,100,78,96,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p893,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,92,84,90,safe,"['喂养', '2月', '辅食', '营养']",普通话+动作
exp_p894,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,92,79,86,safe,"['过敏', '辅食', '观察', '就医']",普通话
